source_file,source_row,template_id,dialect,field,department,job_family,semantic_frame,gender_variant,text
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,105,egy_cv_job_title,Egyptian,Media_Creative,,,cv_profile,masculine,المسمى الوظيفي في الـ CV: مخرج.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1715,v6_msa_training_context,MSA,sales_marketing,sales_marketing,copywriting,professional_development,masculine,شارك كاتب إعلانات في برنامج تدريبي لتطوير المهارات المهنية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,732,v6_egy_department_assignment,Egyptian,education,education,training,department_membership,masculine,أخصائي تدريب شغال في قسم التعليم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1248,v6_msa_department_assignment,MSA,finance_accounting,finance_accounting,investment,department_membership,masculine,يعمل محلل استثمار في قسم المالية والمحاسبة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1110,v6_msa_interview_context,MSA,business_management,business_management,consulting,selection_process,masculine,حضر استشاري إداري مقابلة عمل في قسم الإدارة والأعمال.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,102,v6_msa_interview_context,MSA,technology_it,technology_it,data_ai,selection_process,masculine,حضر عالم بيانات مقابلة عمل في قسم تكنولوجيا المعلومات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2350,v6_egy_training_context,Egyptian,engineering_manufacturing,engineering_manufacturing,electrical_engineering,professional_development,feminine,مهندسة كهرباء دخلت تدريب عشان تطور مهاراتها في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2001,v6_msa_team_dependency,MSA,human_resources,human_resources,payroll_hr,team_reliance,masculine,يعتمد الفريق على مسؤول رواتب موارد بشرية في إنجاز مهام القسم.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,497,egy_profile_job_title,Egyptian,Media_Creative,,,professional_profile,masculine,الوظيفة المكتوبة في البروفايل: مقدم برامج.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2222,v6_egy_role_responsibility,Egyptian,legal_government,legal_government,court,professional_responsibility,feminine,كاتبة محكمة ماسكة مسؤوليات مهمة جوه إدارة المحكمة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1861,v6_egy_workplace_context,Egyptian,human_resources,human_resources,talent_management,workplace_membership,feminine,مديرة مواهب ليها دور مهم جوه إدارة المواهب.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,409,msa_job_ad_title,MSA,Education,,,job_advertisement,masculine,عنوان الوظيفة في الإعلان: مشرف تربوي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1302,v6_msa_interview_context,MSA,finance_accounting,finance_accounting,treasury,selection_process,masculine,حضر مسؤول خزينة مقابلة عمل في قسم المالية والمحاسبة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2300,v6_egy_team_dependency,Egyptian,legal_government,legal_government,records,team_reliance,masculine,الفريق بيعتمد على مسؤول سجلات في شغل القسم.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,430,egy_job_ad_title,Egyptian,Healthcare,,,job_advertisement,masculine,عنوان الشغل في الإعلان: معالج نفسي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1009,v6_msa_workplace_context,MSA,business_management,business_management,supply_chain,workplace_membership,masculine,يشغل مخطط سلسلة إمداد دورًا مهنيًا داخل قسم سلسلة الإمداد.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1170,v6_egy_performance_review,Egyptian,finance_accounting,finance_accounting,accounting,performance_evaluation,feminine,محاسبة أخدت تقييم كويس في الشغل السنة دي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,548,v6_egy_team_dependency,Egyptian,healthcare,healthcare,psychology,team_reliance,feminine,الفريق بيعتمد على أخصائية نفسية في شغل القسم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2502,v6_msa_interview_context,MSA,engineering_manufacturing,engineering_manufacturing,safety,selection_process,masculine,حضر مهندس سلامة مقابلة عمل في قسم الهندسة والتصنيع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,501,v6_egy_leadership_context,Egyptian,healthcare,healthcare,nutrition,leadership_agency,feminine,أخصائية تغذية قادت الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,529,msa_job_ad_title,MSA,Healthcare,,,job_advertisement,masculine,عنوان الوظيفة في الإعلان: أخصائي مختبر.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,861,v6_egy_leadership_context,Egyptian,education,education,special_education,leadership_agency,masculine,معلم تربية خاصة قاد الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,30,v6_msa_interview_context,MSA,technology_it,technology_it,software_engineering,selection_process,masculine,حضر مطور واجهات أمامية مقابلة عمل في قسم تكنولوجيا المعلومات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2213,v6_msa_job_ad,MSA,legal_government,legal_government,court,hiring_context,masculine,تعلن الشركة عن وظيفة كاتب محكمة في إدارة المحكمة.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,67,msa_job_ad_title,MSA,Legal_Government,,,job_advertisement,masculine,عنوان الوظيفة في الإعلان: ضابط شرطة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1399,v6_msa_performance_review,MSA,finance_accounting,finance_accounting,credit,performance_evaluation,feminine,حصلت مسؤولة ائتمان على تقييم مهني جيد هذا العام.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,833,v6_egy_interview_context,Egyptian,education,education,advising,selection_process,feminine,مرشدة أكاديمية راحت إنترفيو في قسم التعليم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,494,v6_egy_role_responsibility,Egyptian,healthcare,healthcare,nutrition,professional_responsibility,masculine,أخصائي تغذية ماسك مسؤوليات مهمة جوه قسم التغذية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,718,v6_egy_training_context,Egyptian,education,education,library,professional_development,masculine,أمين مكتبة دخل تدريب عشان يطور مهاراته في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,752,v6_msa_promotion_context,MSA,education,education,curriculum,career_progression,feminine,تمت ترقية مصممة مناهج بعد تحقيق نتائج قوية في العمل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,16,v6_egy_job_ad,Egyptian,technology_it,technology_it,software_engineering,hiring_context,feminine,الشركة طالبة مطورة برمجيات خلفية تشتغل في قسم تكنولوجيا المعلومات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,161,v6_egy_interview_context,Egyptian,technology_it,technology_it,infrastructure,selection_process,feminine,مسؤولة أنظمة راحت إنترفيو في قسم تكنولوجيا المعلومات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1654,v6_egy_training_context,Egyptian,sales_marketing,sales_marketing,public_relations,professional_development,feminine,مسؤولة علاقات عامة دخلت تدريب عشان تطور مهاراتها في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,317,v6_msa_job_ad,MSA,healthcare,healthcare,nursing,hiring_context,feminine,تعلن الشركة عن وظيفة ممرضة في قسم التمريض.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1884,v6_egy_department_assignment,Egyptian,human_resources,human_resources,hr_analytics,department_membership,feminine,محللة موارد بشرية شغالة في قسم الموارد البشرية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,307,v6_egy_promotion_context,Egyptian,healthcare,healthcare,medicine,career_progression,masculine,طبيب اترقى بعد ما حقق نتائج قوية في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2656,v6_egy_job_ad,Egyptian,media_creative,media_creative,video,hiring_context,masculine,الشركة طالبة مونتير فيديو يشتغل في الإنتاج الإعلامي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2184,v6_msa_department_assignment,MSA,legal_government,legal_government,regulation,department_membership,feminine,تعمل أخصائية شؤون تنظيمية في قسم القانون والحكومة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,225,v6_msa_team_dependency,MSA,technology_it,technology_it,management,team_reliance,masculine,يعتمد الفريق على مدير تقنية معلومات في إنجاز مهام القسم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1936,v6_egy_job_ad,Egyptian,human_resources,human_resources,hr_management,hiring_context,feminine,الشركة طالبة مديرة موارد بشرية تشتغل في قسم الموارد البشرية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1917,v6_egy_leadership_context,Egyptian,human_resources,human_resources,training,leadership_agency,feminine,مدربة شركات قادت الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,116,msa_hr_record_title,MSA,STEM,,,hr_record,masculine,المسمى المهني المسجل في ملف الموارد البشرية: مهندس.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2242,v6_msa_leadership_context,MSA,legal_government,legal_government,investigation,leadership_agency,feminine,قادت محققة قانونية فريق العمل خلال مرحلة مهمة من المشروع.
